,Date,Crop,Market_Price,Production_Cost,Gross_Profit_Margin
5344,2023-05-01,Sugarcane,26.8,6.66,75.14
5345,2023-06-01,Sugarcane,16.29,7.66,52.94
5346,2023-07-01,Sugarcane,11.06,5.2,53.01
5347,2023-08-01,Sugarcane,28.81,3.46,87.98
5348,2023-09-01,Sugarcane,12.56,9.01,28.26
5349,2023-10-01,Sugarcane,28.01,5.13,81.69
5350,2023-11-01,Sugarcane,24.04,4.8,80.02
5351,2023-12-01,Sugarcane,16.86,3.55,78.94
5352,2024-01-01,Sugarcane,12.57,6.91,45.01
5353,2024-02-01,Sugarcane,23.2,5.88,74.65
5354,2024-03-01,Sugarcane,25.09,6.91,72.45
5355,2024-04-01,Sugarcane,21.83,6.6,69.78
5356,2024-05-01,Sugarcane,27.28,9.08,66.73
5357,2024-06-01,Sugarcane,11.41,6.08,46.69
5358,2024-07-01,Sugarcane,20.51,4.47,78.18
5359,2024-08-01,Sugarcane,21.8,4.75,78.22
5360,2024-09-01,Sugarcane,14.62,4.81,67.13
5361,2024-10-01,Sugarcane,22.01,3.69,83.22
5362,2024-11-01,Sugarcane,16.37,8.98,45.14
5363,2024-12-01,Sugarcane,16.45,9.27,43.62
5364,2022-01-01,Alfalfa,21.97,6.91,68.54
5365,2022-02-01,Alfalfa,13.26,7.87,40.64
5366,2022-03-01,Alfalfa,13.4,7.37,45.03
5367,2022-04-01,Alfalfa,20.44,6.24,69.5
5368,2022-05-01,Alfalfa,21.51,8.49,60.52
5369,2022-06-01,Alfalfa,21.85,8.77,59.84
5370,2022-07-01,Alfalfa,23.57,5.8,75.39
5371,2022-08-01,Alfalfa,18.66,3.57,80.88
5372,2022-09-01,Alfalfa,17.88,5.36,70
5373,2022-10-01,Alfalfa,29.03,3.63,87.5
5374,2022-11-01,Alfalfa,22.74,5.91,74.01
5375,2022-12-01,Alfalfa,26.78,9.9,63.05
5376,2023-01-01,Alfalfa,20.8,5.3,74.53
5377,2023-02-01,Alfalfa,12.87,7.06,45.15
5378,2023-03-01,Alfalfa,13.01,4.68,64.01
5379,2023-04-01,Alfalfa,28.88,9.62,66.7
5380,2023-05-01,Alfalfa,16.02,4.21,73.72
5381,2023-06-01,Alfalfa,28.74,5.87,79.57
5382,2023-07-01,Alfalfa,14.9,3.72,75.01
5383,2023-08-01,Alfalfa,21.77,9.77,55.11
5384,2023-09-01,Alfalfa,13.28,5.31,60.04
5385,2023-10-01,Alfalfa,23.69,9.67,59.17
5386,2023-11-01,Alfalfa,26.74,4.44,83.38
5387,2023-12-01,Alfalfa,28.5,4.33,84.8
5388,2024-01-01,Alfalfa,20.35,6.97,65.73
5389,2024-02-01,Alfalfa,25.52,8.21,67.83
5390,2024-03-01,Alfalfa,27.64,4.11,85.14
5391,2024-04-01,Alfalfa,25.35,9.51,62.47
5392,2024-05-01,Alfalfa,13.62,4.98,63.43
5393,2024-06-01,Alfalfa,24.27,7.58,68.77
5394,2024-07-01,Alfalfa,18.94,3.11,83.58
5395,2024-08-01,Alfalfa,20.75,7.63,63.24
5396,2024-09-01,Alfalfa,28.81,9.03,68.65
5397,2024-10-01,Alfalfa,12.72,7.1,44.14
5398,2024-11-01,Alfalfa,11.25,5.68,49.49
5399,2024-12-01,Alfalfa,19.7,4.57,76.78
5400,2022-01-01,Clover,19.65,9.97,49.25
5401,2022-02-01,Clover,26.87,4.62,82.79
5402,2022-03-01,Clover,18.54,7.88,57.48
5403,2022-04-01,Clover,21.9,8.83,59.68
5404,2022-05-01,Clover,19.17,5.79,69.8
5405,2022-06-01,Clover,18.03,6.34,64.82
5406,2022-07-01,Clover,16.54,6.96,57.93
5407,2022-08-01,Clover,25,8.02,67.93
5408,2022-09-01,Clover,24.76,7.4,70.12
5409,2022-10-01,Clover,14.46,8.95,38.13
5410,2022-11-01,Clover,22.72,3.48,84.69
5411,2022-12-01,Clover,26.8,5.72,78.65
5412,2023-01-01,Clover,17.39,6.54,62.36
5413,2023-02-01,Clover,28.34,4.42,84.4
5414,2023-03-01,Clover,24.21,9.73,59.81
5415,2023-04-01,Clover,10.63,5.44,48.81
5416,2023-05-01,Clover,18.19,6.62,63.61
5417,2023-06-01,Clover,25.6,3.36,86.87
5418,2023-07-01,Clover,22.99,9.88,57.04
5419,2023-08-01,Clover,28.29,3.24,88.54
5420,2023-09-01,Clover,24.8,7.87,68.27
5421,2023-10-01,Clover,19.76,4.84,75.48
5422,2023-11-01,Clover,21.5,5.7,73.5
5423,2023-12-01,Clover,15.63,3.06,80.39
5424,2024-01-01,Clover,25,4.08,83.69
5425,2024-02-01,Clover,23.54,3.22,86.3
5426,2024-03-01,Clover,18.91,8.38,55.67
5427,2024-04-01,Clover,22.54,9.39,58.33
5428,2024-05-01,Clover,11.27,3.13,72.22
5429,2024-06-01,Clover,17.53,6.32,63.97
5430,2024-07-01,Clover,11.8,3.99,66.17
5431,2024-08-01,Clover,22.31,6.28,71.86
5432,2024-09-01,Clover,18.82,4.07,78.37
5433,2024-10-01,Clover,12.9,7.41,42.55
5434,2024-11-01,Clover,11.89,7.78,34.54
5435,2024-12-01,Clover,28.77,7.32,74.56
5436,2022-01-01,Hemp,14.11,9.42,33.27
5437,2022-02-01,Hemp,26.21,5.34,79.64
5438,2022-03-01,Hemp,25.26,5.06,79.97
5439,2022-04-01,Hemp,22.64,8,64.67
5440,2022-05-01,Hemp,20.17,4.1,79.68
5441,2022-06-01,Hemp,27.34,9.54,65.09
5442,2022-07-01,Hemp,24.71,7.55,69.45
5443,2022-08-01,Hemp,26.09,8.77,66.38
5444,2022-09-01,Hemp,13.16,9.69,26.34
5445,2022-10-01,Hemp,19.72,6.62,66.4
5446,2022-11-01,Hemp,17.81,8.17,54.1
5447,2022-12-01,Hemp,12.04,8.86,26.41
5448,2023-01-01,Hemp,20.69,3.46,83.29
5449,2023-02-01,Hemp,22.35,9.92,55.61
5450,2023-03-01,Hemp,23,4.88,78.8
5451,2023-04-01,Hemp,14.18,6.66,53.04
5452,2023-05-01,Hemp,24.33,6.42,73.62
5453,2023-06-01,Hemp,15.31,4.2,72.54
5454,2023-07-01,Hemp,21.42,8.79,58.95
5455,2023-08-01,Hemp,22.9,8.43,63.19
5456,2023-09-01,Hemp,28.2,7.58,73.11
5457,2023-10-01,Hemp,27.59,8.32,69.83
5458,2023-11-01,Hemp,18.6,9.69,47.89
5459,2023-12-01,Hemp,12.94,4.15,67.9
5460,2024-01-01,Hemp,23.49,9.56,59.32
5461,2024-02-01,Hemp,18.75,7.17,61.74
5462,2024-03-01,Hemp,15.13,3.38,77.67
5463,2024-04-01,Hemp,18.04,5.78,67.99
5464,2024-05-01,Hemp,14.75,5.84,60.38
5465,2024-06-01,Hemp,10.73,9.57,10.84
5466,2024-07-01,Hemp,29.06,5.93,79.59
5467,2024-08-01,Hemp,24.52,3.59,85.34
5468,2024-09-01,Hemp,29.38,4.24,85.57
5469,2024-10-01,Hemp,15.34,3.35,78.16
5470,2024-11-01,Hemp,26.63,8.12,69.49
5471,2024-12-01,Hemp,23.83,3.61,84.83
5472,2022-01-01,Jute,20.69,6.26,69.77
5473,2022-02-01,Jute,10.44,7.91,24.29
5474,2022-03-01,Jute,21.44,3.89,81.85
5475,2022-04-01,Jute,10.99,9.92,9.71
5476,2022-05-01,Jute,12.6,7.07,43.92
5477,2022-06-01,Jute,10.35,6.23,39.75
5478,2022-07-01,Jute,13.4,3.87,71.15
5479,2022-08-01,Jute,21.9,7.18,67.22
5480,2022-09-01,Jute,13.63,3.62,73.48
5481,2022-10-01,Jute,13.48,4.33,67.88
5482,2022-11-01,Jute,12.82,5.67,55.81
5483,2022-12-01,Jute,10.35,9.83,5.01
5484,2023-01-01,Jute,18.65,6.29,66.29
5485,2023-02-01,Jute,12.3,8.5,30.86
5486,2023-03-01,Jute,28.6,3.11,89.14
5487,2023-04-01,Jute,25.29,3.64,85.61
5488,2023-05-01,Jute,22.28,9.76,56.18
5489,2023-06-01,Jute,13.23,7.77,41.29
5490,2023-07-01,Jute,23.76,8.17,65.61
5491,2023-08-01,Jute,20.64,3.96,80.83
5492,2023-09-01,Jute,26.14,3.74,85.7
5493,2023-10-01,Jute,29.39,4.99,83.03
5494,2023-11-01,Jute,24.83,6.73,72.89
5495,2023-12-01,Jute,28.52,4.82,83.12
5496,2024-01-01,Jute,15.31,3.03,80.19
5497,2024-02-01,Jute,22.79,6.98,69.36
5498,2024-03-01,Jute,24.86,9.47,61.9
5499,2024-04-01,Jute,14.12,9.24,34.6
5500,2024-05-01,Jute,22.58,5.1,77.4
5501,2024-06-01,Jute,19.45,6.56,66.3
5502,2024-07-01,Jute,27.8,4.16,85.04
5503,2024-08-01,Jute,24.63,5.99,75.69
5504,2024-09-01,Jute,11.41,3.76,67.04
5505,2024-10-01,Jute,17.75,4.38,75.33
5506,2024-11-01,Jute,11.64,7.77,33.28
5507,2024-12-01,Jute,13.33,9.38,29.63
5508,2022-01-01,Kenaf,22.73,8.03,64.66
5509,2022-02-01,Kenaf,11.82,7.32,38.08
5510,2022-03-01,Kenaf,24.61,7.3,70.32
5511,2022-04-01,Kenaf,22.81,6.15,73.03
5512,2022-05-01,Kenaf,17.19,6.18,64.07
5513,2022-06-01,Kenaf,14.36,4.99,65.25
5514,2022-07-01,Kenaf,28.37,4.42,84.43
5515,2022-08-01,Kenaf,14.48,4.77,67.09
5516,2022-09-01,Kenaf,19.75,4.28,78.35
5517,2022-10-01,Kenaf,24.96,7.83,68.63
5518,2022-11-01,Kenaf,23.04,3.66,84.13
5519,2022-12-01,Kenaf,19.11,6.38,66.6
5520,2023-01-01,Kenaf,19.52,4.17,78.64
5521,2023-02-01,Kenaf,16.42,9.77,40.48
5522,2023-03-01,Kenaf,21.81,4.74,78.27
5523,2023-04-01,Kenaf,16.46,5.1,69
5524,2023-05-01,Kenaf,20.93,9.61,54.1
5525,2023-06-01,Kenaf,14.99,6.68,55.45
5526,2023-07-01,Kenaf,22.42,6.9,69.22
5527,2023-08-01,Kenaf,10.41,9.6,7.75
5528,2023-09-01,Kenaf,21.05,5.81,72.41
5529,2023-10-01,Kenaf,17.28,4.56,73.6
5530,2023-11-01,Kenaf,19.79,9.59,51.57
5531,2023-12-01,Kenaf,17.13,5.2,69.63
5532,2024-01-01,Kenaf,25.06,4.32,82.77
5533,2024-02-01,Kenaf,18.95,6.32,66.64
5534,2024-03-01,Kenaf,23.04,7.96,65.45
5535,2024-04-01,Kenaf,20.36,6.91,66.06
5536,2024-05-01,Kenaf,17.08,6.53,61.73
5537,2024-06-01,Kenaf,29.26,9.15,68.73
5538,2024-07-01,Kenaf,14.16,6.93,51.05
5539,2024-08-01,Kenaf,15.25,3.13,79.47
5540,2024-09-01,Kenaf,17.37,8.2,52.77
5541,2024-10-01,Kenaf,19.79,3.38,82.9
5542,2024-11-01,Kenaf,16.94,6.77,60.01
5543,2024-12-01,Kenaf,16.28,4.52,72.25
5544,2022-01-01,Ramie,17.47,6.53,62.61
5545,2022-02-01,Ramie,20.3,6.24,69.27
5546,2022-03-01,Ramie,11.2,5.66,49.44
5547,2022-04-01,Ramie,14.66,6.18,57.83
5548,2022-05-01,Ramie,21.86,8.43,61.44
5549,2022-06-01,Ramie,17.35,3.92,77.4
5550,2022-07-01,Ramie,29.54,4.66,84.23
5551,2022-08-01,Ramie,22.38,5.89,73.68
5552,2022-09-01,Ramie,11.44,4.48,60.89
5553,2022-10-01,Ramie,18.47,5.2,71.83
5554,2022-11-01,Ramie,15.98,6.25,60.88
5555,2022-12-01,Ramie,15.51,7.01,54.78
5556,2023-01-01,Ramie,16.91,6.18,63.44
5557,2023-02-01,Ramie,28.28,5.32,81.18
5558,2023-03-01,Ramie,30,7.41,75.29
5559,2023-04-01,Ramie,18.1,9.31,48.55
5560,2023-05-01,Ramie,20.28,4.66,77.01
5561,2023-06-01,Ramie,24.59,9.78,60.22
5562,2023-07-01,Ramie,29.51,5.57,81.13
5563,2023-08-01,Ramie,26.37,9.15,65.29
5564,2023-09-01,Ramie,10.59,3.99,62.34
5565,2023-10-01,Ramie,18.19,6.41,64.78
5566,2023-11-01,Ramie,19.15,7.24,62.19
5567,2023-12-01,Ramie,16.7,7.6,54.48
5568,2024-01-01,Ramie,11.49,9.87,14.13
5569,2024-02-01,Ramie,17.43,9.13,47.66
5570,2024-03-01,Ramie,28.33,8.88,68.66
5571,2024-04-01,Ramie,10.22,4.2,58.87
5572,2024-05-01,Ramie,25.12,7.47,70.24
5573,2024-06-01,Ramie,28.02,9.34,66.68
5574,2024-07-01,Ramie,26.65,8.27,68.98
5575,2024-08-01,Ramie,16.55,5.88,64.44
5576,2024-09-01,Ramie,10.95,7.89,27.93
5577,2024-10-01,Ramie,20.11,9.43,53.12
5578,2024-11-01,Ramie,12.92,3.72,71.23
5579,2024-12-01,Ramie,21.53,8.29,61.51
5580,2022-01-01,Sisal,16.3,4.97,69.54
5581,2022-02-01,Sisal,27.33,6.02,77.98
5582,2022-03-01,Sisal,12.1,8.67,28.38
5583,2022-04-01,Sisal,15.76,4.45,71.74
5584,2022-05-01,Sisal,22.69,9.65,57.48
5585,2022-06-01,Sisal,21.92,7.09,67.64
5586,2022-07-01,Sisal,14.17,5.22,63.19
5587,2022-08-01,Sisal,21.92,9.82,55.18
5588,2022-09-01,Sisal,13.54,3.31,75.53
5589,2022-10-01,Sisal,23.02,8.64,62.44
5590,2022-11-01,Sisal,28.05,3.19,88.62
5591,2022-12-01,Sisal,20.45,3.82,81.32
5592,2023-01-01,Sisal,19.33,7.16,62.96
5593,2023-02-01,Sisal,22.53,4.44,80.28
5594,2023-03-01,Sisal,23.49,8.77,62.64
5595,2023-04-01,Sisal,22.01,4.01,81.77
5596,2023-05-01,Sisal,23.09,7.74,66.47
5597,2023-06-01,Sisal,29.44,7.24,75.42
5598,2023-07-01,Sisal,15.86,7.98,49.69
5599,2023-08-01,Sisal,18.9,7.36,61.06
5600,2023-09-01,Sisal,16.98,4.46,73.72
5601,2023-10-01,Sisal,22.85,8.1,64.54
5602,2023-11-01,Sisal,10.95,4.37,60.08
5603,2023-12-01,Sisal,19.28,8.2,57.48
5604,2024-01-01,Sisal,24.64,8.61,65.05
5605,2024-02-01,Sisal,22.9,3.8,83.39
5606,2024-03-01,Sisal,11.13,7.5,32.66
5607,2024-04-01,Sisal,15.39,9.59,37.7
5608,2024-05-01,Sisal,26.74,5.26,80.33
5609,2024-06-01,Sisal,21.28,7.74,63.62
5610,2024-07-01,Sisal,24,8.39,65.04
5611,2024-08-01,Sisal,18.84,5.54,70.6
5612,2024-09-01,Sisal,29.1,4.1,85.91
5613,2024-10-01,Sisal,24.29,5.63,76.83
5614,2024-11-01,Sisal,14.84,5.03,66.09
5615,2024-12-01,Sisal,25.16,3.5,86.1
5616,2022-01-01,Bamboo,14.15,7.83,44.64
5617,2022-02-01,Bamboo,22.09,8.43,61.83
5618,2022-03-01,Bamboo,13.17,6.82,48.2
5619,2022-04-01,Bamboo,25.94,4.39,83.09
5620,2022-05-01,Bamboo,29.52,4.48,84.82
5621,2022-06-01,Bamboo,18.37,9.7,47.2
5622,2022-07-01,Bamboo,10.71,5.68,46.98
5623,2022-08-01,Bamboo,17.64,3.68,79.16
5624,2022-09-01,Bamboo,17.11,5.42,68.33
5625,2022-10-01,Bamboo,29.46,9.22,68.7
5626,2022-11-01,Bamboo,27.53,4.39,84.04
5627,2022-12-01,Bamboo,18.97,5.69,69.99
5628,2023-01-01,Bamboo,28.51,8.93,68.68
5629,2023-02-01,Bamboo,26.68,9.47,64.51
5630,2023-03-01,Bamboo,26.17,3.37,87.13
5631,2023-04-01,Bamboo,27.28,8.34,69.41
5632,2023-05-01,Bamboo,18.74,5.46,70.85
5633,2023-06-01,Bamboo,16.22,6.29,61.21
5634,2023-07-01,Bamboo,23.2,9.38,59.56
5635,2023-08-01,Bamboo,23.74,5.32,77.6
5636,2023-09-01,Bamboo,12.1,5.17,57.27
5637,2023-10-01,Bamboo,22.32,8.13,63.59
5638,2023-11-01,Bamboo,19.12,9.13,52.25
5639,2023-12-01,Bamboo,21.26,3.37,84.17
5640,2024-01-01,Bamboo,11.85,9.03,23.79
5641,2024-02-01,Bamboo,27.66,3.88,85.98
5642,2024-03-01,Bamboo,26.8,5.42,79.78
5643,2024-04-01,Bamboo,12.74,6.4,49.79
5644,2024-05-01,Bamboo,20.22,4.04,80.02
5645,2024-06-01,Bamboo,13.5,6.51,51.79
5646,2024-07-01,Bamboo,13.87,4.02,71.03
5647,2024-08-01,Bamboo,14.99,4.91,67.25
5648,2024-09-01,Bamboo,17.68,3.63,79.45
5649,2024-10-01,Bamboo,19.28,7.76,59.75
5650,2024-11-01,Bamboo,19.05,9.55,49.88
5651,2024-12-01,Bamboo,21.35,6.58,69.16
5652,2022-01-01,Bamboo Shoots,22.58,7.86,65.21
5653,2022-02-01,Bamboo Shoots,17.98,7.99,55.55
5654,2022-03-01,Bamboo Shoots,10.78,9.03,16.23
5655,2022-04-01,Bamboo Shoots,22.68,4.95,78.16
5656,2022-05-01,Bamboo Shoots,14.4,9.53,33.84
5657,2022-06-01,Bamboo Shoots,10.36,7.95,23.29
5658,2022-07-01,Bamboo Shoots,28.47,6.97,75.51
5659,2022-08-01,Bamboo Shoots,20.63,8.52,58.71
5660,2022-09-01,Bamboo Shoots,22.97,7.68,66.57
5661,2022-10-01,Bamboo Shoots,18.81,7.28,61.28
5662,2022-11-01,Bamboo Shoots,13.32,6.95,47.8
5663,2022-12-01,Bamboo Shoots,20.69,9.43,54.43
5664,2023-01-01,Bamboo Shoots,20.03,5.09,74.58
5665,2023-02-01,Bamboo Shoots,23.48,5.62,76.05
5666,2023-03-01,Bamboo Shoots,11.69,4.79,59.01
5667,2023-04-01,Bamboo Shoots,15.84,6.21,60.79
5668,2023-05-01,Bamboo Shoots,10.7,9.29,13.15
5669,2023-06-01,Bamboo Shoots,27.06,6.06,77.6
5670,2023-07-01,Bamboo Shoots,28.93,9.1,68.53
5671,2023-08-01,Bamboo Shoots,25.08,9.83,60.8
5672,2023-09-01,Bamboo Shoots,18.11,4.92,72.83
5673,2023-10-01,Bamboo Shoots,13.87,5.96,57.08
5674,2023-11-01,Bamboo Shoots,24.02,4.35,81.9
5675,2023-12-01,Bamboo Shoots,20.79,3.22,84.5
5676,2024-01-01,Bamboo Shoots,18.41,8.22,55.35
5677,2024-02-01,Bamboo Shoots,21.4,6.36,70.28
5678,2024-03-01,Bamboo Shoots,23.24,6.25,73.12
5679,2024-04-01,Bamboo Shoots,22.26,6.35,71.47
5680,2024-05-01,Bamboo Shoots,23.37,3.96,83.06
5681,2024-06-01,Bamboo Shoots,28.25,4.86,82.8
5682,2024-07-01,Bamboo Shoots,21.32,3.65,82.87
5683,2024-08-01,Bamboo Shoots,26.59,7.75,70.85
5684,2024-09-01,Bamboo Shoots,28.31,7.05,75.1
5685,2024-10-01,Bamboo Shoots,19.26,4.83,74.94
5686,2024-11-01,Bamboo Shoots,20.93,3.56,82.97
5687,2024-12-01,Bamboo Shoots,17.22,8.8,48.93
5688,2022-01-01,Aloe Vera,14.27,6.6,53.73
5689,2022-02-01,Aloe Vera,27.23,9.39,65.53
5690,2022-03-01,Aloe Vera,10.16,6.25,38.51
5691,2022-04-01,Aloe Vera,13.39,8.71,34.96
5692,2022-05-01,Aloe Vera,17.18,8.76,49
5693,2022-06-01,Aloe Vera,19.58,6.25,68.06
5694,2022-07-01,Aloe Vera,10.01,7.92,20.92
5695,2022-08-01,Aloe Vera,26.53,6.4,75.86
5696,2022-09-01,Aloe Vera,13.56,7.11,47.56
5697,2022-10-01,Aloe Vera,26.03,5.7,78.11
5698,2022-11-01,Aloe Vera,22.58,9.72,56.96
5699,2022-12-01,Aloe Vera,22.54,9.7,56.99
5700,2023-01-01,Aloe Vera,26.42,5.94,77.53
5701,2023-02-01,Aloe Vera,29.96,3.32,88.91
5702,2023-03-01,Aloe Vera,16.62,5.49,66.95
5703,2023-04-01,Aloe Vera,27.5,6.07,77.94
5704,2023-05-01,Aloe Vera,20.16,4.32,78.55
5705,2023-06-01,Aloe Vera,22.84,8.41,63.16
5706,2023-07-01,Aloe Vera,24.01,7.74,67.77
5707,2023-08-01,Aloe Vera,27.4,6.77,75.27
5708,2023-09-01,Aloe Vera,12.14,9.76,19.55
5709,2023-10-01,Aloe Vera,21.56,5.84,72.9
5710,2023-11-01,Aloe Vera,12.36,4.08,66.99
5711,2023-12-01,Aloe Vera,27.12,4.72,82.61
5712,2024-01-01,Aloe Vera,25.48,4.05,84.09
5713,2024-02-01,Aloe Vera,17.64,3.19,81.94
5714,2024-03-01,Aloe Vera,24.85,3.76,84.87
5715,2024-04-01,Aloe Vera,27.1,8.52,68.57
5716,2024-05-01,Aloe Vera,24.78,6.48,73.86
5717,2024-06-01,Aloe Vera,10.12,3.62,64.24
5718,2024-07-01,Aloe Vera,15.49,5.68,63.33
5719,2024-08-01,Aloe Vera,20.4,7.23,64.54
5720,2024-09-01,Aloe Vera,23.96,9.62,59.84
5721,2024-10-01,Aloe Vera,13.19,4.02,69.55
5722,2024-11-01,Aloe Vera,24.12,3.24,86.58
5723,2024-12-01,Aloe Vera,19.03,5.12,73.1
5724,2022-01-01,Agave,20.18,5.72,71.66
5725,2022-02-01,Agave,19.23,3.51,81.74
5726,2022-03-01,Agave,19.42,7.22,62.84
5727,2022-04-01,Agave,28.54,9.83,65.57
5728,2022-05-01,Agave,25,5.32,78.74
5729,2022-06-01,Agave,27.73,3.19,88.51
5730,2022-07-01,Agave,22.66,4.92,78.31
5731,2022-08-01,Agave,29.32,8.69,70.36
5732,2022-09-01,Agave,12.32,4.87,60.48
5733,2022-10-01,Agave,18.92,9.51,49.77
5734,2022-11-01,Agave,11.48,5.51,51.96
5735,2022-12-01,Agave,11.9,4.88,58.95
5736,2023-01-01,Agave,23.53,6.25,73.44
5737,2023-02-01,Agave,13.88,6.7,51.69
5738,2023-03-01,Agave,16.81,4.29,74.52
5739,2023-04-01,Agave,27.1,6.27,76.88
5740,2023-05-01,Agave,22.04,9.51,56.84
5741,2023-06-01,Agave,22.84,6.21,72.81
5742,2023-07-01,Agave,15.89,5.25,66.98
5743,2023-08-01,Agave,15.82,5.3,66.48
5744,2023-09-01,Agave,15.28,7.68,49.73
5745,2023-10-01,Agave,15.19,3.73,75.44
5746,2023-11-01,Agave,16.62,3.45,79.22
5747,2023-12-01,Agave,19.57,9.26,52.69
5748,2024-01-01,Agave,25.88,3.71,85.67
5749,2024-02-01,Agave,25.01,8.16,67.36
5750,2024-03-01,Agave,25.83,8.14,68.48
5751,2024-04-01,Agave,14.95,6.5,56.53
5752,2024-05-01,Agave,24.71,5.05,79.54
5753,2024-06-01,Agave,11.8,4.31,63.43
5754,2024-07-01,Agave,17.16,4.15,75.81
5755,2024-08-01,Agave,26.72,9.14,65.79
5756,2024-09-01,Agave,16.14,3.42,78.82
5757,2024-10-01,Agave,24.73,9.66,60.93
5758,2024-11-01,Agave,16.03,5.31,66.89
5759,2024-12-01,Agave,14.13,6.89,51.25
5760,2022-01-01,Cactus Pear,26.22,8.36,68.11
5761,2022-02-01,Cactus Pear,23.23,9.81,57.78
5762,2022-03-01,Cactus Pear,28.31,7.26,74.35
5763,2022-04-01,Cactus Pear,13.83,4.09,70.46
5764,2022-05-01,Cactus Pear,12.36,9.23,25.37
5765,2022-06-01,Cactus Pear,22.07,6.35,71.24
5766,2022-07-01,Cactus Pear,16.74,8.24,50.8
5767,2022-08-01,Cactus Pear,21.68,9.06,58.19
5768,2022-09-01,Cactus Pear,26.84,6.54,75.65
5769,2022-10-01,Cactus Pear,25.37,8.89,64.96
5770,2022-11-01,Cactus Pear,28.68,7.77,72.92
5771,2022-12-01,Cactus Pear,17.03,8.82,48.24
5772,2023-01-01,Cactus Pear,20.5,9.38,54.23
5773,2023-02-01,Cactus Pear,25.52,5.49,78.48
5774,2023-03-01,Cactus Pear,28.84,7.38,74.41
5775,2023-04-01,Cactus Pear,18.51,3.25,82.45
5776,2023-05-01,Cactus Pear,23.29,4.99,78.58
5777,2023-06-01,Cactus Pear,19.07,6.66,65.05
5778,2023-07-01,Cactus Pear,12.63,6.34,49.8
5779,2023-08-01,Cactus Pear,15.4,6.35,58.76
5780,2023-09-01,Cactus Pear,18.29,9.47,48.2
5781,2023-10-01,Cactus Pear,10.29,7.39,28.14
5782,2023-11-01,Cactus Pear,23.52,8.97,61.84
5783,2023-12-01,Cactus Pear,21,4.12,80.39
5784,2024-01-01,Cactus Pear,13.61,6.06,55.47
5785,2024-02-01,Cactus Pear,11.66,4.66,60.06
5786,2024-03-01,Cactus Pear,15.4,7.1,53.92
5787,2024-04-01,Cactus Pear,20.59,8.13,60.54
5788,2024-05-01,Cactus Pear,26.72,8.85,66.87
5789,2024-06-01,Cactus Pear,23.31,5.28,77.35
5790,2024-07-01,Cactus Pear,29.28,3.84,86.87
5791,2024-08-01,Cactus Pear,29.36,6.63,77.42
5792,2024-09-01,Cactus Pear,26.54,4.34,83.66
5793,2024-10-01,Cactus Pear,13.57,6.83,49.64
5794,2024-11-01,Cactus Pear,27.32,8.6,68.51
5795,2024-12-01,Cactus Pear,15.49,6.75,56.45
5796,2022-01-01,Quinoa,18.63,6.9,63
5797,2022-02-01,Quinoa,17.19,5.89,65.72
5798,2022-03-01,Quinoa,12.32,10,18.84
5799,2022-04-01,Quinoa,24.16,4.26,82.38
5800,2022-05-01,Quinoa,11.04,9.73,11.85
5801,2022-06-01,Quinoa,21.52,7.76,63.93
5802,2022-07-01,Quinoa,27.77,7.42,73.29
5803,2022-08-01,Quinoa,13.87,4.5,67.53
5804,2022-09-01,Quinoa,19.93,9.56,52.02
5805,2022-10-01,Quinoa,25.8,4.67,81.89
5806,2022-11-01,Quinoa,13.08,5.66,56.75
5807,2022-12-01,Quinoa,11.91,6.67,43.98
5808,2023-01-01,Quinoa,21.1,4.67,77.86
5809,2023-02-01,Quinoa,23.06,7.61,67.01
5810,2023-03-01,Quinoa,14.93,6.59,55.88
5811,2023-04-01,Quinoa,15.37,6.24,59.4
5812,2023-05-01,Quinoa,29.61,8.16,72.45
5813,2023-06-01,Quinoa,26.49,4.09,84.57
5814,2023-07-01,Quinoa,21.48,5.17,75.93
5815,2023-08-01,Quinoa,15.17,5.17,65.95
5816,2023-09-01,Quinoa,14.11,9.17,34.99
5817,2023-10-01,Quinoa,27.31,3.85,85.89
5818,2023-11-01,Quinoa,25.93,9.97,61.56
5819,2023-12-01,Quinoa,10.62,8.96,15.7
5820,2024-01-01,Quinoa,12.73,6.42,49.57
5821,2024-02-01,Quinoa,25.96,4.12,84.12
5822,2024-03-01,Quinoa,21.05,7.21,65.73
5823,2024-04-01,Quinoa,10.91,9.26,15.08
5824,2024-05-01,Quinoa,11.48,9.58,16.59
5825,2024-06-01,Quinoa,25.81,7.08,72.58
5826,2024-07-01,Quinoa,12.4,7.37,40.59
5827,2024-08-01,Quinoa,13.42,7.56,43.64
5828,2024-09-01,Quinoa,10.8,8.01,25.81
5829,2024-10-01,Quinoa,28.22,3.01,89.35
5830,2024-11-01,Quinoa,10.41,3.27,68.63
5831,2024-12-01,Quinoa,16.72,9.91,40.73
5832,2022-01-01,Chia,17.66,8.93,49.41
5833,2022-02-01,Chia,25.14,3.93,84.39
5834,2022-03-01,Chia,16.18,3.62,77.66
5835,2022-04-01,Chia,11.78,5.38,54.35
5836,2022-05-01,Chia,25.27,7.88,68.83
5837,2022-06-01,Chia,10.91,5.08,53.4
5838,2022-07-01,Chia,29.73,7.72,74.03
5839,2022-08-01,Chia,27.38,4.5,83.57
5840,2022-09-01,Chia,14.26,5.13,64.03
5841,2022-10-01,Chia,22.58,9.2,59.26
5842,2022-11-01,Chia,18.76,8.11,56.76
